Rank,Licensee Name,Total Units,Unique Addresses,Counties,Cities Served,Phone,Score,Owner Name,Owner Email,Owner LinkedIn,Website,Notes
733,SOVEREIGN & JACOBS PROPERTY MANAGEMENT COMPANIES LLC,37,11,St. Johns,"SAINT AUGUSTINE, ST AUGUSTINE",904-461-5556,57.9,,,,,
623,M&M PROPERTY MANAGEMENT GROUP,43,25,"Manatee, Sarasota","BRADENTON BEACH, BRADENTON BEACH , SARASOTA",,56.8,,,,,
787,GOLDEN REALTY & PROPERTY MANAGEMENT INC,34,10,St. Johns,"SAINT AUGUSTINE, ST AUGUSTINE, ST. AUGUSTINE",904.940.9990,56.5,,,,,
881,COSY CASAS LLC,30,16,Orange,ORLANDO,407 965 5091,56.4,,,,,
591,NAVARRO HEIDI,45,39,Pinellas,"BELLEAIR BEACH, BELLEAIR BEACH , CLEARWATER BEACH, INDIAN ROCKS BEACH, INDIAN SHORES, REDINGTON BEACH, REDINGTON SHORES, ST PETERSBURG",,56.0,,,,,
563,LELY DEVELOPMENT CORP,48,16,Collier,NAPLES,239-732-9920,55.9,,,,,
622,SUN VILLAGE MANAGEMENT LLC,43,8,Lee,"BONITA SPRINGS, ESTERO",239.390.8860,55.9,,,,,
888,MAINSAIL CONDOMINIUMS BY VACASA,30,30,Walton,MIRAMAR BEACH,,55.1,,,,,
891,SHORELINE RENTALS & MANAGEMENT,30,24,Bay,"MEXICO BEACH, PANAMA CITY BEACH",,55.1,,,,,
940,VACATION-DAYTONA INC,28,9,Volusia,"DAYTONA BEACH, DAYTONA BEACH ",630-927-6669,55.1,,,,,
947,DESTIN-VESTMENTS 3 INC,28,11,"Okaloosa, Walton","DESTIN, FORT WALTON BEACH, MIRAMAR BEACH",7577491284,55.0,,,,,
594,VACATION RENTAL PROS MANAGEMENT LLC,45,17,Okaloosa,"DESTIN, DESTIN ",,54.4,,,,,
829,LD&A REALTY LLC,32,4,"Osceola, Polk","DAVENPORT, KISSIMMEE",4078289090,53.9,,,,,
980,CHURCHILL PROPERTY SERVICES,27,27,Lee,"CAPE CORAL, FORT MYERS, FORT MYERS BEACH",,53.8,,,,,
864,"VACATIONS PERFECTED, INC",31,14,Bay,"PANAMA CITY, PANAMA CITY BEACH",8444782972,53.6,,,,,
955,FREEWHEELER VACATIONS INC,27,20,Monroe,ISLAMORADA,,53.5,,,,,
764,WATERMARK REALTY INC,36,7,Collier,MARCO ISLAND,239-642-5400,53.4,,,,,
685,"FORT MYERS BEACH VACATION RENTALS, LLC",40,6,Lee,"CAPE CORAL, FORT MYERS, FORT MYERS BEACH",2398392182,53.2,,,,,
766,UPPER KEYS RENTALS INC,35,7,Monroe,"KEY LARGO, TAVERNIER",3058509350,53.2,,,,,
811,ANELIYAS RENTALS LLC,33,7,Bay,"PANA CITY BEACH, PANAMA  CITY BEACH, PANAMA CITY BEACH",970-691-0251,52.8,,,,,
944,KRISTI L BENNETT,28,20,Nassau,"AMELIA ISLAND, FENANDINA BEACH, FERNANDINA BEACH, FERNANDINA BEACH ",904-753-0187,52.8,,,,,
682,WHISPERING SEAS BEACH RENTALS,40,15,Bay,"P C BEACH, PANAMA CITY BEACH, PANAMA CITY BEACH ",8507081429,52.2,,,,,
743,PINNACLE CHOICE PROPERTIES LLC,36,6,Monroe,"ISLAMORADA, KEY LARGO, TAVERNIER",3053936378,52.2,,,,,
1008,"3D BEACH RENTALS, LLC",26,7,Walton,MIRAMAR BEACH,504-729-8602,52.2,,,,,
1034,DESTIN FL RENTALS LLC,25,7,Walton,MIRAMAR BEACH,850.650.5524,52.2,,,,,
786,OCEAN PROPERTIES AND MANAGEMENT INC,34,6,Volusia,NEW SMYRNA BEACH,386-428-0513,51.8,,,,,
578,TRUMAN ANNEX REAL ESTATE CO,46,2,Monroe,KEY WEST,305-296-7175,51.5,,,,,
616,"URBAN SELECT REALTY, INC",43,14,Broward,HOLLYWOOD,,51.5,,,,,
635,LATITUDE30 LLC,42,22,St. Johns,"ST AUGUSTINE, ST. AUGUSTINE",,51.0,,,,,
798,"KL FLORIDA, LLC",33,8,"Broward, Dade","HOLLYWOOD, MIAMI",6502298455,51.0,,,,,
875,BAY SUITES LLC,30,8,"Broward, Dade","FORT LAUDERDALE, MIAMI, MIAMI ",6476691010,50.8,,,,,
608,DESTIN REALTY INC,44,2,Okaloosa,DESTIN,(850)837-3985,50.7,,,,,
595,"BOOKBEACH.COM, LLC",45,10,Bay,PANAMA CITY BEACH,7703546442,50.2,,,,,
662,HB MIAMI VACATIONS RENTALS LLC,40,3,Broward,HOLLYWOOD,786.282.5128,50.2,,,,,
1029,REINSTEIN DENISE,25,17,Orange,ORLANDO,303-220-0183,50.2,,,,,
1012,ANNA MARIA ISLAND BEACH RENTALS INC,26,12,Manatee,BRADENTON BEACH,,49.9,,,,,
898,A&Y PROPERTY MANAGEMENT CORP,29,5,Dade,MIAMI,7863671959,49.6,,,,,
686,"GULF COAST REALTY & MANAGEMENT, INC.",40,2,Lee,"FORT MYERS BEACH, SANIBEL",9417821559,49.2,,,,,
736,ANCHOR MANAGEMENT INC,37,3,Bay,PANAMA CITY BEACH,(850)234-5245,49.2,,,,,
711,EPIQHOST,38,24,"Bay, Walton","MIRAMAR BEACH, PANAMA CITY BEACH , SANTA ROSA BEACH, SANTA ROSA BEACH ",,48.7,,,,,
957,BENICHAY BROTHERS LLC,27,10,Dade,"MIAMI, MIAMI BEACH, MIAMI BEACH ",7862441933,48.6,,,,,
1002,BRICKER LEWIS,26,13,"Okaloosa, Walton","DESTIN, FORT WALTON BEACH, FT WALTON BEACH, MIRAMAR BEACH, SANTA ROSA BEACH",706.490.3992,48.4,,,,,
950,"JONES REAL ESTATE AND RENTALS, LLC",28,4,Bay,"PANAMA CITY, PANAMA CITY BEACH",850 814-4548,48.0,,,,,
975,N&L VENTURES,27,17,"Okaloosa, Santa Rosa, Walton","DESTIN, MIRAMAR BEACH, SANTA ROSA BEACH",,48.0,,,,,
680,CUTE GULF VILLAS,40,28,Bay,"PANAMA CITY, PANAMA CITY BEACH",,47.2,,,,,
926,"GOVERNOR GROUP, LLC",29,9,Sarasota,SIESTA KEY,818-426-4509,47.1,,,,,
919,"STERLING SANDS VACATION RENTALS, LLC",29,3,Okaloosa,DESTIN,850-424-7272,46.8,,,,,
845,THINK PROPERTIES LLC,31,2,Dade,MIAMI BEACH,516.606.0900,46.1,,,,,
744,MODERNO BAY HARBOR ONE INC,36,3,"Broward, Dade","FORT LAUDERDALE, MIAMI BEACH",7866812569,45.9,,,,,
1040,"MARCO ESCAPES, INC.",25,8,Collier,MARCO ISLAND,303-220-0183,45.8,,,,,
797,"MATSENKO, ZHANNA",33,20,"Broward, Dade","HOLLYWOOD, SUNNY ISLES, SUNNY ISLES BEACH",,45.6,,,,,
921,ST. JAMES BAY OPERATIONS LLC,29,4,"Flagler, Franklin",CARRABELLE,2168325070,45.2,,,,,
537,BELLOISE REAL ESTATE,49,5,Pinellas,"CLEARWATER, CLEARWATER BEACH",7277091272,45.1,,,,,
571,SONDER HOSPITALITY USA INC,47,2,Orange,ORLANDO,407-620-2011,43.9,,,,,
918,"LEGACY MANAGEMENT COMPANY, LLC",29,8,Bay,"PANAMA CITY, PANAMA CITY BEACH",,43.7,,,,,
636,MOUNTJOY PROPERTY GROUP LLC,42,14,Nassau,FERNANDINA BEACH,,43.4,,,,,
859,LANGESKOV INTERNATIONAL LLC,31,6,Bay,PANAMA CITY BEACH,303-220-0183,43.2,,,,,
628,VISTANA PSL INC,42,3,St. Lucie,PORT ST LUCIE,4076906691,42.9,,,,,
860,NAVARRE VACATION RENTALS LLC,31,7,Santa Rosa,NAVARRE,,42.5,,,,,
719,ALL FLORIDA KEYS PROP MGMT INC,37,4,Monroe,KEY WEST,305-294-8877,42.3,,,,,
674,CLARK JOHN,40,13,St. Johns,ST AUGUSTINE,904.679.5425,42.2,,,,,
700,FLORIDA'S BEST ACCOMMODATIONS INC,38,3,Pinellas,"INDIAN ROCKS BEACH, ST PETERSBURG",727-517-9404,41.6,,,,,
618,VACATIA LIBERTE MANAGEMENT LLC,43,3,Pinellas,TREASURE ISLAND,,41.3,,,,,
690,STERLING REEF CO VACASA,39,12,Bay,"PANAMA CITY BEACH, PANAMA CITY BEACH ",,41.1,,,,,
810,EMERALD VIEW VACATIONS,33,8,"Bay, Walton"," PANAMA CITY BEACH, ALYS BEACH, PANAMA CITY BEACH, ROSEMARY BEACH",6783610881,41.0,,,,,
702,FRAHM LARAINE,38,21,Orange,ORLANDO,,40.5,,,,,
589,OCEAN REEF CLUB INC,45,10,Monroe,KEY LARGO,,40.2,,,,,
745,"TAHM GROUP, LLC",36,2,Dade,CORAL GABLES,3054484091,39.8,,,,,
803,"SEVEN DWARFS VACATIONS,INC",33,11,Osceola,KISSIMMEE,,39.7,,,,,
669,JOHN KEITH SLATER PA,40,20,Pinellas,"CLEARWATER BEACH, INDIAN ROCKS BEACH, MADEIRA BEACH, REDINGTON SHORES, ST PETE BEACH, TREASURE ISLAND",,39.2,,,,,
821,ILDAR VENTURES LLC,32,2,Dade,"MIAMI BEACH, SUNNY ISLES",585-613-5579,38.4,,,,,
858,DAVIDSON LILA,31,10,Escambia,"GULF BREEZE, PENSACOLA BEACH",850-426-2303,38.4,,,,,
939,DAYTONA BEACHFRONT RENTALS LLC,28,4,Volusia,"DAYTONA BEACH, DAYTONA BEACH SHORES",,38.0,,,,,
1015,"NAUTILUS VACATIONS, LLC",26,2,Manatee,HOLMES BEACH,9417737613,36.5,,,,,
840,SANDPIPER COVE REALTY LLC,32,2,Okaloosa,DESTIN,,36.4,,,,,
615,HAINES MATTHEW A,43,17,Broward,"FORT LAUDERDALE, FT LAUDERDALE",,36.3,,,,,
959,MIA LUXE PROPERTIES,27,9,Dade,"COCONUT GROVE, MIAMI",,35.2,,,,,
794,"VACASA, LLC.",34,7,Bay,"PANAMA CITY BEACH, PANAMA CITY BEACH ",,35.0,,,,,
567,VOYAGER BCH CLUB ASSN,47,2,Pinellas,TREASURE ISLAND,(813)360-5529,33.9,,,,,
873,FREEWHEELER VACATIONS,30,14,Monroe,"ISLAMORADA, LONG KEY, TAVERNIER",,33.8,,,,,
642,AVANTI STAY,41,3,Dade,MIAMI,7865270517,32.6,,,,,
629,"ALIZADE, IVAN",42,2,Osceola,KISSIMMEE,7862381656,32.0,,,,,
823,SAMIR BENKIRANE,32,4,Dade,MIAMI,5712166259,30.9,,,,,
877,2JALS USA CORP,30,4,Broward,HOLLYWOOD,,30.4,,,,,
960,JRESTEPOX2 INC,27,4,Dade,MIAMI BEACH,,29.8,,,,,
889,"BEACH HOUSE BY VACASA, LLC",30,3,Walton,"MIRAMAR BEACH, MIRAMAR BEACH ",,29.1,,,,,
801,COCONUT PALMS BCH RESORT OWNER,33,2,Volusia,NEW SMYRNA BEACH,386.409.8432,28.8,,,,,
844,KRISTINE HALL,31,2,Dade,MIAMI BEACH,786.358.5580,28.1,,,,,
914,CAIN COHEN PARTNERHSIP,29,2,Bay,PANAMA CITY,,17.4,,,,,
